Id,SMILES,mu
train_1680,[H]C(=O)N([H])C1=C([H])C([H])([H])OC1([H])[H],2.8706
train_1681,[H]C([H])([H])C1[NH2+][C@]([H])(C2([H])C([H])([H])C2([H])[H])C([H])([H])O1,1.0801
train_1682,[H][N-]C1O[C@]2([H])C([H])([H])[N@H+](C1([H])[H])C2([H])[H],2.8245
train_1683,[H]C([H])([H])C(=O)[C@]1([H])C([H])([H])O[C@]1([H])C([H])([H])[H],3.2615
train_1684,[H]C#CC1=C(N([H])[H])C([H])=C(O[H])N1[H],2.0929
train_1685,[H]O[C@@]1([H])C([H])([H])[C@]2([H])[C@]3([H])[N@@H+]4[C@@]1([H])[C@]4([H])[C@@]32[H],2.3822
train_1686,[H]C1=NC(OC([H])([H])[H])=NO1,0.391
train_1687,[H]C#C[C@@]12C([H])([H])O[C@]1([H])C([H])([H])[C@]2([H])O[H],0.9835
train_1688,[H]N1C(=O)C([H])([H])C([H])([H])[C@]1([H])C([H])(C([H])([H])[H])C([H])([H])[H],3.9309
train_1689,[H]N([H])C1=C(N([H])[H])OC(C#N)=N1,5.992
train_1690,[H]O[C@@]1([H])C([H])([H])[C@]23C([H])([H])[C@]([H])(C([H])([H])[C@]21[H])C3([H])[H],1.5954
train_1691,[H]C(=O)N1C([H])=C([H])C(N([H])[H])=C1C([H])([H])[H],3.7846
train_1692,[H]N([H])[C@]1([H])[C@]2([H])[NH2+]C(C#N)N([H])[C@@]21[H],4.1367
train_1693,[H]C([H])([H])[N@@H+]1[C@]2(C([H])([H])[H])C([H])([H])OC(=O)[C@]12[H],3.9925
train_1694,[H]OC([H])([H])C([H])([H])[C@@]1(C([H])([H])[H])[C@]([H])(O[H])[C@]1([H])O[H],0.7038
train_1695,[H]O[C@]([H])(C([H])([H])C([H])([H])[H])[C@@]1([H])C([H])([H])[N@H+]2C([H])([H])[C@]21[H],1.657
train_1696,[H]O[C@]1([H])C(=O)[C@@]2([H])O[C@]1([H])[C@]2([H])O[H],1.7009
train_1697,[H]C#C[C@]([H])(C([H])([H])[H])C1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],0.6261
train_1698,[H][N-]C1O[C@]2([H])C([H])([H])[C@]2([H])C(=O)C1([H])[H],3.8823
train_1699,[H]C#C[C@@]1([H])O[C@]12[C@@]1([H])O[C@]2([H])C1([H])[H],3.051
train_1700,[H]ONC1C([H])([H])[NH+](C([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H],0.8941
train_1701,[H]C(=O)[C@@]12N([H])[C@]1([H])[C@]1([H])N([H])[C@@]12C([H])([H])[H],4.136
train_1702,[H]C1=C([H])[C@]23C([H])([H])[C@]([H])(C2([H])[H])[C@@]3([H])[C@@]1([H])C([H])([H])[H],0.2683
train_1703,[H]C#C[C@]1([H])C([H])([H])[C@]1([H])[C@]([H])(C#N)C([H])([H])[H],4.1598
train_1704,[H]O[C@@]1([H])C([NH2+]C([H])([H])[H])OC([H])([H])C([H])([H])C1([H])[H],3.0403
train_1705,[H]O[C@]12/C([H])=C(/[H])C([H])([H])[C@]3([H])[C@]([H])(C1([H])[H])[C@]23[H],1.2118
train_1706,[H]C(=O)C([H])([H])[C@@]12O[C@@]3([H])C([H])([H])[C@]1([H])[C@]32[H],3.1271
train_1707,[H]C1=NN(C([H])([H])[H])C([H])=C1N([H])C([H])([H])C([H])([H])[H],2.4397
train_1708,[H]C1([H])O[C@]2([H])[C@]3([H])OC(=O)[C@@]1([H])[C@]23[H],4.3083
train_1709,[H]C([H])([H])[C@@]1([H])C([H])([H])[C@@]12C([H])([H])[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]21[H],0.141
train_1710,[H]C1=C([H])C(C([H])([H])[H])=C(N([H])C([H])([H])[H])O1,1.4538
train_1711,[H]O[C@@]1(C([H])([H])[H])C(=O)C([H])([H])[N@@H+]2C([H])([H])[C@@]21[H],1.5621
train_1712,[H]O[C@@]1([H])[C@@]2([H])C([H])([H])C(C([H])([H])[H])=C([H])[C@@]12[H],1.744
train_1713,[H]C1=C([H])[N+]2=C(N1)N([H])/C(C([H])([H])[H])=N\2,3.593
train_1714,[H]O[C@@]([H])(C(=O)C([H])([H])C([H])([H])C([H])=O)C([H])([H])[H],1.7552
train_1715,[H]OC([H])([H])C#CC1=NON=C1[H],5.4301
train_1716,[H]O[C@]1([H])[C@@]2(C([H])=O)C(=O)[C@]1([H])C2([H])[H],2.7487
train_1717,[H]C#C[C@@]1([C@]([H])(O[H])C([H])([H])[H])OC([H])([H])C1([H])[H],1.2501
train_1718,[H]C#CC([H])([H])[C@@]([H])(OC1([H])C([H])([H])C1([H])[H])C([H])([H])[H],1.0414
train_1719,[H]C1=C([C@@]2(C([H])([H])[H])OC2([H])[H])C([H])([H])OC1([H])[H],1.3253
train_1720,[H]O[C@@]([H])(C1=NC([H])=C([H])N=C1[H])C([H])([H])[H],1.5224
train_1721,[H]O[C@@]1([H])[C@@](O[H])(C([H])([H])[H])[C@@]1(O[H])C([H])([H])[H],2.3756
train_1722,[H]C#CC1(OC([H])([H])[H])C([H])([H])[NH+](C([H])([H])[H])C1([H])[H],1.4013
train_1723,[H]C1=C([H])[C@]2([H])[C@]([H])(C1=O)[C@]1([H])N([H])[C@@]12[H],4.3499
train_1724,[H]C(=O)O[C@]12C([H])([H])[N@H+](C1([H])[H])[C@]2([H])C([H])([H])[H],2.5497
train_1725,[H]C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],2.8209
train_1726,[H]C([H])([H])C1=NC(=O)ON=N1,4.2089
train_1727,[H]O[C@]1([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@@]12N([H])C2([H])[H],2.9995
train_1728,[H]O[C@]([H])(C([H])([H])[H])[C@@]1(C([H])([H])[H])N([H])[C@@]1([H])C([H])([H])[H],2.0452
train_1729,[H]C1=C([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(OC([H])([H])[H])C([H])([H])C1([H])[H],1.0972
train_1730,[H]O[C@@]1([H])C([H])=C([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C1([H])[H],1.7437
train_1731,[H]ON[C@H]1C([H])([H])C(=O)C([H])([H])N([H])C1([H])[H],2.0377
train_1732,[H]C(=O)/C(=N/C1([H])C([H])([H])C1([H])[H])N([H])[H],2.8198
train_1733,[H]C([H])([H])O[C@@]1([H])[C@@]2([H])C([H])([H])[C@@]3([H])[C@]1([H])O[C@@]23[H],0.8804
train_1734,[H]C#CC#CC([H])([H])[C@]([H])(O[H])C([H])([H])[H],1.3787
train_1735,[H][N-]C1=C([H])C(O[H])=[N+](C([H])([H])[H])N=C1[H],3.7466
train_1736,[H]C#C[C@]1(C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])[H],0.6119
train_1737,[H]C1=NN=C(C([H])([H])C([H])([H])[H])C([H])=N1,2.7102
train_1738,[H]OC1(C2(C([H])=O)C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],3.5231
train_1739,[H]C([H])([H])C1(C([H])([H])[H])[C@@]2([H])[N@H+]3[C@@]([H])(C([H])([H])[H])[C@]1([H])[C@]32[H],1.6938
train_1740,[H]C#CC#CC(=O)C([H])([H])[H],3.0502
train_1741,[H]O[C@]1([H])C2=C(N=NO2)C([H])([H])C1([H])[H],3.2442
train_1742,[H]C(=O)[C@@]1(C([H])([H])[H])OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])[H],2.1061
train_1743,[H]O[C@@]12C([H])([H])[C@]1([H])C([H])=C(C([H])([H])[H])[C@]2([H])C([H])([H])[H],1.3819
train_1744,[H]C(=O)N(C([H])([H])[H])C([H])([H])[C@]1([H])O[C@]1([H])C([H])([H])[H],4.4358
train_1745,[H]C1=C([H])[C@@]23O[C@]1([H])[C@@]2(C([H])([H])[H])N([H])C3([H])[H],1.8117
train_1746,[H]O[C@@]([H])(C1=NON=C1[H])C([H])([H])[H],2.8836
train_1747,[H]C1=NN([H])C2=C1O[C@@]([H])(C([H])([H])[H])C2([H])[H],3.5583
train_1748,[H]O[C@]12[C@@]3([H])[C@]4([H])[C@@]3([H])[C@@]1(C([H])([H])[H])[C@]24[H],1.102
train_1749,[H]O[C@@]12C([H])([H])OC3(C([H])([H])C3([H])[H])[C@]1([H])C2([H])[H],1.3674
train_1750,[H]C(=O)OC1=C([H])C(N([H])[H])=NO1,3.9013
train_1751,[H]C(=O)C([H])([H])C(=O)C([H])([H])C([H])=O,0.6112
train_1752,[H]C([H])([H])C([H])([H])C1(OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H],1.0446
train_1753,[H]N([H])[C@@]12OC(=O)[C@@]3([H])[C@@]([H])(N1[H])[C@@]23[H],2.7235
train_1754,[H]C#C/C(=N\O[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0.2659
train_1755,[H]C(=O)C1=C([H])N([H])[C@@]2([H])C([H])([H])O[C@@]12[H],6.7814
train_1756,[H]C1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]([H])(C1([H])[H])[C@@]1([H])C([H])([H])[C@@]21[H],0.1719
train_1757,[H]N1[C@]2([H])[C@@]3([H])O[C@]([H])(C3(C([H])([H])[H])C([H])([H])[H])[C@]12[H],1.5037
train_1758,[H]C([H])([H])[C@]12C([H])([H])[C@]3(C#N)C14([H])OC324[H],4.8511
train_1759,[H]O[C@@]12C(=O)C([H])([H])[C@]1(C#N)C2([H])[H],2.749
train_1760,[H]O[C@]1(C([H])=O)C(=O)OC1([H])[H],3.3609
train_1761,[H]C1([H])C([H])([H])C1([H])[C@]1([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],0.0942
train_1762,[H]C1([H])O[C@]([H])(C([H])([H])[H])OC(=O)C1=O,4.7771
train_1763,[H]C(=O)[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],2.6158
train_1764,[H]N1[C@@]2([H])C([H])([H])[C@]3(O[C@]3([H])C([H])([H])[H])C([H])([H])[C@@]12[H],2.1593
train_1765,[H]C1=NN([H])C([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])=N1,3.1337
train_1766,[H]OC([H])([H])[C@@]1([H])[C@@]2([H])C([H])([H])[N@H+]3C([H])([H])[C@]1([H])[C@]32[H],1.9568
train_1767,[H]O[C@@]1(C([H])=O)C([H])([H])[C@@]2([H])O[C@@]12[H],2.9867
train_1768,[H]C1([H])O[C@@H]2[NH2+][C@]3([H])C([H])([H])O[C@]3([H])[C@@]21[H],2.7825
train_1769,[H]C([H])([H])C1(C([H])([H])C([H])([H])C([H])([H])C#N)C([H])([H])C1([H])[H],4.1771
train_1770,[H]C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C34([H])OC23(C1([H])[H])C4([H])[H],2.1735
train_1771,[H]O[C@]1([H])[C@]2(O[H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@]12C([H])([H])[H],1.8195
train_1772,[H]N1C([H])([H])[C@]1([H])C(=O)C(=O)C([H])([H])[H],1.6006
train_1773,[H]C#C[C@]1([H])C([H])([H])[C@]2([H])[C@]([H])(C([H])([H])O[H])[C@@]21[H],0.5816
train_1774,[H]C(=O)N1C([H])([H])[C@]1([H])C([H])([H])C([H])([H])OC([H])([H])[H],3.6579
train_1775,[H]C1=C([H])[C@@]2([H])[C@]3([H])C([H])([H])[C@@]2([H])O[C@]13[H],1.397
train_1776,[H]C([H])([H])[C@]1([H])O[C@]([H])(C([H])([H])[H])C(=O)C1([H])[H],1.7902
train_1777,[H]O[C@]12C([H])([H])C([H])([H])[C@@]1(C([H])([H])[H])[C@]1([H])N([H])[C@@]12[H],2.2132
train_1778,[H][N-][C+]([H])O[C@]1([H])OC(=O)N([H])C1([H])[H],4.4117
train_1779,[H]C(=O)N1C([H])([H])[C@]1([H])C(=O)C([H])([H])C([H])([H])[H],5.2369
train_1780,[H]C#C[C@@]1([H])C([H])([H])[C@@]12C([H])([H])[C@@]1([H])N([H])[C@]12[H],2.4492
train_1781,[H]C([H])([H])O[C@]1(C([H])([H])[H])OC(=O)OC1([H])[H],5.0067
train_1782,[H]C([H])([H])C1=C(C([H])([H])[H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],0.1656
train_1783,[H]O[C@@]12C([H])([H])[NH2+]C(N([H])[H])[C@]1([H])OC2([H])[H],0.8902
train_1784,[H]N1C([H])([H])[C@]1([H])C#CC(=O)C([H])([H])C([H])([H])[H],2.3725
train_1785,[H]O[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])=C([H])[C@@]12O[H],1.6672
train_1786,[H]C([H])([H])C([H])([H])C([H])([H])N1N=NOC1=O,3.8706
train_1787,[H]N([H])C1=NC(C([H])([H])OC([H])([H])[H])=NO1,2.0566
train_1788,[H]C([H])([H])[C@]12C([H])([H])[C@]34C([H])([H])O[C@]([H])([C@@]13[H])[C@]24[H],1.799
train_1789,[H][N-]C1=N[C+]([H])N([H])C(=O)C([H])=C1[H],2.1513
train_1790,[H]OC([H])([H])C(=O)C([H])([H])C(O[H])(C([H])([H])[H])C([H])([H])[H],4.1649
train_1791,[H]C([H])(C#N)[C@@]1([H])O[C@@]2([H])C([H])([H])[C@]21[H],5.4442
train_1792,[H]C([H])([H])[C@]1([H])O[C@]2([H])C([H])([H])[C@]2([H])O[C@]1([H])C([H])([H])[H],0.7889
train_1793,[H]N([H])C1=NOC(=O)N1C([H])([H])[H],6.224
train_1794,[H]C([H])([H])[C@]1([H])[C@]2([H])[C@]3([H])C([H])([H])[C@]([H])(O[C@@]21[H])C3([H])[H],1.2908
train_1795,[H]C#C[C@]1([H])OC([H])([H])[C@]2([H])C([H])([H])[C@]12O[H],1.2934
train_1796,[H][N-]C1=NNON=N1,1.3934
train_1797,[H]O[C@@]([H])(C([H])=O)[C@]1([H])[C@]([H])(O[H])[C@]1([H])C([H])([H])[H],3.6078
train_1798,[H][N-][C+]([H])O[C@@]([H])(C([H])=O)C([H])([H])OC([H])([H])[H],3.5851
train_1799,[H]O[C@]([H])(C([H])([H])C([H])([H])[H])C12C([H])([H])[NH+](C1([H])[H])C2([H])[H],1.6035
train_1800,[H]C1=C(C([H])([H])[H])OC(C(=O)N([H])[H])=N1,2.9759
train_1801,[H]C([H])([H])C([H])([H])C(=O)[C@]1([H])[C@@]2([H])C([H])([H])[C@]1([H])C2([H])[H],2.4208
train_1802,[H]C#C[C@]1([H])[C@]2([H])OC([H])([H])[C@]([H])(O[H])[C@@]21[H],1.1095
train_1803,[H]C#C[C@]1([H])O[C@]2([H])C([H])([H])[C@@]1(O[H])C2([H])[H],1.3942
train_1804,[H]OC1=C([H])C([H])=C(O[H])N1C([H])([H])[H],0.3603
train_1805,[H]C(=O)[C@]1([H])O[C@@]([H])(C([H])=O)C1([H])C([H])([H])[H],2.1321
train_1806,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1(C([H])([H])[H])OC1([H])[H],1.339
train_1807,[H]C#C[C@@]1(C([H])([H])[H])[N@H+]2[C@@]([H])(C([H])([H])[H])[C@@]2([H])C1([H])[H],1.4975
train_1808,[H]C([H])([H])[C@]1([H])[N@@H+]2[C@]3(C([H])([H])[H])C([H])([H])O[C@@]1([H])[C@]23[H],0.5577
train_1809,[H][C-]1[C@H]2C([H])([H])[NH2+][C@H]3N([H])[C@@]([H])(C1([H])[H])[C@]32[H],2.5511
train_1810,[H]OC([H])([H])C([NH+]1C([H])([H])C1([H])[H])(C([H])([H])[H])C([H])([H])[H],1.0815
train_1811,[H]C([H])([H])[C@@]12[C@@]3([H])[C@H]4[NH2+][C@]1([H])[C@]2([H])[C@]3([H])O4,4.0338
train_1812,[H]C1=C([H])[C@@]23OC([H])([H])[C@]2([H])N([H])[C@@]3([H])C1([H])[H],2.413
train_1813,[H]OC([H])([H])C#C[C@]1([H])[C@]2([H])OC([H])([H])[C@@]21[H],2.8209
train_1814,[H]C(=O)[C@]1(C([H])([H])[H])OC([H])([H])C(C([H])([H])[H])=C1[H],3.4901
train_1815,[H]C#CC1([H])OC(=O)C(=O)O1,4.6809
train_1816,[H]C1=C([H])[C@]2(OC2([H])[H])[C@@]([H])(C([H])([H])C([H])([H])[H])C1([H])[H],1.9066
train_1817,[H]O[C@@]1([H])C([H])([H])O[C@]2([H])O[C@@]1([H])C([H])=C2[H],1.6117
train_1818,[H]C#C[C@@](C#N)(O[H])C([H])([H])C([H])=O,3.8499
train_1819,[H]N([H])C1=NN([H])C(OC([H])([H])[H])=C1C([H])([H])[H],1.5661
train_1820,[H]O[C@@]1([H])C([H])([H])OC([H])([H])C([H])([H])[C@]12OC2([H])[H],1.097
train_1821,[H]N1[C@@]2([H])C([H])([H])[N@H+]3C([H])([H])[C@@]3([H])[C@@]12C#N,2.8743
train_1822,[H]OC([H])([H])C([H])([H])C#CC([H])([H])C(=O)N([H])[H],3.0928
train_1823,[H]C#C[C@@]([H])(C#CC#N)N([H])C([H])([H])[H],5.3296
train_1824,[H]C(=O)C([H])([H])[C@@]1([H])OC([H])([H])C(C([H])([H])[H])=C1[H],4.2915
train_1825,[H][N-]C1O[C@@]2([H])[C@@]3([H])N([H])[C@@]3([H])[C@@]2([H])O1,5.7868
train_1826,[H]/C1=C(\N([H])[H])C2=C(O1)OC([H])([H])O2,1.6853
train_1827,[H]O[C@@]1([H])[C@]2([H])O[C@@]1(C#N)C([H])([H])C2([H])[H],3.8141
train_1828,[H][N-]C1O[C@@]2([H])C([H])([H])C([H])([H])[C@@]12C([H])=O,2.5688
train_1829,[H]N1C([H])([H])[C@]1([H])C([H])([H])C(=O)C([H])([H])C([H])([H])[H],2.5118
train_1830,[H]O[C@]1([H])C([H])([H])C(C([H])([H])[H])=C([H])[C@]1([H])C([H])([H])C([H])([H])[H],1.5806
train_1831,[H]C#C[C@]1([H])[C@]([H])(C([H])([H])O[H])[C@]1([H])C#C[H],1.3302
train_1832,[H]C(=O)N1[C@@]2([H])C([H])([H])[C@@]3([H])C([H])([H])[C@]1([H])[C@@]23[H],4.1391
train_1833,[H]C(=O)N1[C@@]2([H])C([H])([H])C([H])([H])[C@]1([H])[C@]2([H])C([H])([H])[H],4.2438
train_1834,[H]C#C[C@]1(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])[H],0.8528
train_1835,[H]C1=C([H])[C@]2([H])[C@]3([H])C([H])([H])C(=O)[C@@]1([H])[C@]23[H],2.7888
train_1836,[H]OC([H])([H])C#C[C@]([H])(C([H])([H])[H])[C@]([H])(O[H])C([H])([H])[H],0.9896
train_1837,[H]C1=NN([H])C2=C1[C@]1([H])C([H])([H])[C@@]2([H])C1([H])[H],2.8786
train_1838,[H]C([H])([H])C([H])([H])[C@@]1(C#N)C([H])([H])[N@H+]2C([H])([H])[C@]21[H],4.274
train_1839,[H]C1([H])[C@@]2([H])[C@]3([H])C([H])([H])[C@@]2([H])[C@]3([H])[C@@]2([H])C([H])([H])[C@@]12[H],0.2345
train_1840,[H][N-]C1OC2=NC([H])=C([H])N2C1([H])[H],2.973
train_1841,[H]C#C[C@]([H])(O[H])[C@]1([H])OC([H])([H])C([H])([H])C1([H])[H],1.1353
train_1842,[H]C([H])([H])OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])O[C@@]12[H],2.6306
train_1843,[H]C(=O)[C@@]12[N@H+]3[C@@]4(C([H])([H])[H])[C@]1([H])[C@]2([H])[C@@]34[H],4.7871
train_1844,[H]C#C[C@]([H])(C([H])([H])[H])[C@]1([H])OC1([H])[H],1.7064
train_1845,[H]O[C@@]12C([H])([H])[C@@]([H])([C@]3([H])O[C@@]31[H])[C@]2([H])C([H])([H])[H],2.4149
train_1846,[H]OC([H])([H])[C@@]1([H])N=C([H])N([H])C([H])([H])C1=O,5.5002
train_1847,[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])C([H])=O,1.7293
train_1848,[H]C1([H])C([H])([H])[C@]2([H])C([H])([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C1([H])[H],1.5364
train_1849,[H]C1=C(C([H])([H])[H])[C@]([H])(C#N)N([H])[C@]1([H])C([H])([H])[H],4.6145
train_1850,[H]C(=O)N1C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],3.7034
train_1851,[H]OC([H])([H])C([H])([H])[N@H+](C([H])([H])[H])C([H])([H])C(=O)N([H])[H],2.7736
train_1852,[H]C#C[C@@]1([H])[C@]2([H])C([H])=C([H])[C@@]1([H])[C@@]2([H])O[H],1.5683
train_1853,[H]C1=NC([H])([H])[C@@]([H])(C#N)C([H])([H])C([H])([H])O1,4.0372
train_1854,[H]C#CC([H])([H])C1(C#N)C([H])([H])OC1([H])[H],2.732
train_1855,[H]ONC1C([H])([H])OC([H])([H])C([H])=C([H])C1([H])[H],1.4173
train_1856,[H]C1=C(C([H])([H])[H])C(=O)C([H])([H])[N@@H+](C([H])([H])[H])C1([H])[H],3.2921
train_1857,[H]C([H])([H])C#CC(=O)[C@]1([H])[N@H+](C([H])([H])[H])C1([H])[H],2.6901
train_1858,[H]N([H])C1=C(C([H])([H])[H])N([H])C(C#N)=N1,5.9612
train_1859,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C1=O,1.9277
train_1860,[H]C(=O)C1=NC(C([H])([H])[H])=NN1C([H])([H])[H],4.1257
train_1861,[H]N([H])C(=O)[C@@]12C([H])([H])[C@]([H])(C([H])([H])[H])[C@]1([H])C2([H])[H],3.3757
train_1862,[H][C+]1[C@H]2C([H])([H])[C@]3([H])[C@@]2([H])[C@]3([H])C(=O)N1[H],2.4792
train_1863,[H]C#C[C@]1(C([H])([H])[H])C([H])([H])OC([H])([H])[C@@]1([H])O[H],1.5795
train_1864,[H]C(=O)[C@]1([H])OC([H])([H])[C@@]12N([H])[C@]2([H])C([H])([H])[H],1.3246
train_1865,[H]O[C@@]1(C([H])([H])[H])C([H])([H])[C@]1([H])OC([H])(C([H])([H])[H])C([H])([H])[H],0.5602
train_1866,[H]C([H])([H])[C@]1([H])[N@H+]([C@@]2([H])C([H])([H])O[C@@]2([H])C([H])([H])[H])C1([H])[H],2.747
train_1867,[H]C([H])([H])OC(=O)N1[C@@]2([H])C([H])([H])C([H])([H])[C@@]12[H],2.3868
train_1868,[H]OC1=NN([H])C2=C1N=NN2[H],5.1105
train_1869,[H]C#CC([H])([H])[C@]([H])(C([H])([H])[H])[C@]1([H])OC1([H])[H],1.7879
train_1870,[H]OC([H])([H])C([H])([H])C1([H])C([H])([H])N(C([H])=O)C1([H])[H],5.1433
train_1871,[H]O[C@@]([H])(C([H])([H])OC([H])([H])C([H])=O)C([H])([H])C([H])([H])[H],2.4126
train_1872,[H]OC1=C([H])N([H])C(=O)N1C([H])=O,7.4197
train_1873,[H]C(=O)C1=C(C([H])([H])C([H])([H])[H])N=NO1,4.261
train_1874,[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])[C@]2([H])O[C@@]1([H])C([H])([H])C2([H])[H],1.3972
train_1875,[H]O[C@]1([H])[C@]2(C([H])([H])[H])[C@@]3([H])C([H])([H])O[C@]2([H])[C@@]13[H],1.6232
train_1876,[H]O[C@]1([H])[C@]2([H])OC([H])([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],1.887
train_1877,[H][N-][C+]([H])OC([H])([H])C1=C([H])N([H])N=N1,1.0854
train_1878,[H]C([H])([H])C([H])([H])[C@@]12O[C@]1([H])[C@]1([H])C([H])([H])[C@]1([H])C2([H])[H],1.7809
train_1879,[H]O[C@]([H])(C([H])([H])[H])[C@@]1(C([H])([H])[H])O[C@]1([H])C([H])([H])C([H])([H])[H],1.3161
train_1880,[H]N1[C@@]2([H])C([H])([H])[C@@](C#N)(C([H])([H])[H])C([H])([H])[C@@]12[H],3.0973
train_1881,[H]O[C@@]1([H])[C@@]2([H])C(=O)[C@@]([H])(C([H])([H])[H])[C@]21[H],2.8495
train_1882,[H]C([H])([H])[C@@]1([H])C([H])([H])[C@]2([H])[N@H+]3[C@]2([H])C(=O)[C@]31[H],2.8969
train_1883,[H]C#CC([N-][H])OC([H])([H])C(=O)C([H])([H])[H],1.8699
train_1884,[H]C1=NC(=O)C(OC([H])([H])[H])=C([H])N1[H],8.0221
train_1885,[H]OC1([C@]2([H])OC([H])([H])C2([H])[H])C([H])([H])OC1([H])[H],2.0536
train_1886,[H]C1=NN=C(N([H])C(=[N+]([H])[H])C([H])([H])[H])N1,9.3376
train_1887,[H]OC([H])([H])[C@@]1([H])OC([H])([H])O[C@@]1([H])C#N,2.6429
train_1888,[H]OC([H])([H])[C@]([H])(OC([H])([H])[H])C([H])([H])C#CC([H])([H])[H],2.48
train_1889,[H]N1[C@]2([H])C(=O)C([H])([H])[C@]12C(=O)C([H])([H])[H],2.5047
train_1890,[H]C#CC([H])([H])[N@@H+](C([H])([H])C#N)C([H])([H])C([H])([H])[H],3.9083
train_1891,[H]O[C@@]1([H])[C@@]2([H])[C@]3([H])C([H])=C([H])[C@@]2([H])[C@]13O[H],2.0079
train_1892,[H]N1[C@@]2([H])C([H])([H])[C@]3([H])O[C@@]2([H])[C@]13C#N,3.9742
train_1893,[H]C([H])([H])[C@@]1([H])C([H])([H])[C@]12C([H])([H])[C@@]([H])(C#N)C2([H])[H],4.4267
train_1894,[H]OC([H])([H])[C@]1([H])C([H])([H])[C@]1(OC([H])=O)C([H])([H])[H],3.7569
train_1895,[H]C([H])([H])OC([NH2+]C1([H])C([H])([H])C1([H])[H])C([H])([H])[H],0.7276
train_1896,[H]N1C([H])([H])C(=O)C12C([H])([H])[NH+](C([H])([H])[H])C2([H])[H],3.0713
train_1897,[H]C(=O)[C@]1([H])C([H])([H])OC(=O)C([H])([H])C1([H])[H],2.5024
train_1898,[H]N1C([H])([H])[C@@]2([H])O[C@]3([H])[C@@]2([H])[C@]13C#N,4.0738
train_1899,[H]/N=C(\[H])N([H])C(=O)[C@]1([H])N([H])C1([H])[H],1.2556
train_1900,[H]C([H])([H])C1=C(C([H])([H])[H])[C@]2(C([H])([H])[H])C([H])([H])[C@@]1([H])C2([H])[H],0.198
train_1901,[H]O[C@]1(C([H])([H])[H])[C@@]2([H])OC([H])([H])[C@]([H])(C([H])([H])[H])[C@]21[H],0.513
train_1902,[H]OC([H])([H])C([H])([H])C1(O[H])C([H])([H])[NH+](C([H])([H])[H])C1([H])[H],1.7796
train_1903,[H]C#CC1=C(C#C[H])OC([H])=N1,1.4796
train_1904,[H]C(=O)C([H])([H])NC1=[N+]([H])C([H])=NO1,5.9776
train_1905,[H]C1=NC(C([H])([H])[H])=NC(C([H])([H])[H])=N1,0.6644
train_1906,[H]C#CC1([NH+](C([H])([H])[H])C([H])([H])[H])C([H])([H])OC1([H])[H],2.0534
train_1907,[H]OC([H])([H])[C@]1(C([H])([H])[H])[N@@H+](C([H])([H])[H])[C@@]1([H])C([H])=O,1.3
train_1908,[H]C1([H])[N@H+]2C([H])([H])[C@@]3([H])[C@]1([H])[C@@]23C#N,4.8175
train_1909,[H]C#C[C@]1(C([H])([H])[H])C([H])=C([H])[C@@]2([H])N([H])[C@@]12[H],1.2494
train_1910,[H]C1=C(C2([H])C([H])([H])C2([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],0.2937
train_1911,[H]OC1=C([H])C(C#N)=C(N([H])[H])N1[H],5.327
train_1912,[H]C#C[C@]([H])(N([H])[C@]([H])(C#N)C([H])([H])[H])C([H])([H])[H],4.4682
